paper_id,year,title,venue,url,authors,author_ids,n_authors,venue_rank
2025.naacl-long.262,2025,Are We Done with MMLU?,naacl,https://aclanthology.org/2025.naacl-long.262/,Aryo Pradipta Gema; Joshua Ong Jun Leang; Giwon Hong; Alessio Devoto; Alberto Carlo Maria Mancino; Rohit Saxena; Xuanli He; Yu Zhao; Xiaotang Du; Mohammad Reza Ghasemi Madani; Claire Barale; Robert McHardy; Joshua Harris; Jean Kaddour; Emile Van Krieken; Pasquale Minervini,aryo-pradipta-gema; joshua-ong-jun-leang; giwon-hong; alessio-devoto; alberto-carlo-maria-mancino; rohit-saxena; xuanli-he; yu-zhao-091x; xiaotang-du; mohammad-reza-ghasemi-madani; claire-barale; robert-mchardy; joshua-harris; jean-kaddour; emile-van-krieken; pasquale-minervini,16,2
2025.naacl-long.461,2025,IMRRF: Integrating Multi-Source Retrieval and Redundancy Filtering for LLM-based Fake News Detection,naacl,https://aclanthology.org/2025.naacl-long.461/,Dayang Li; Fanxiao Li; Bingbing Song; Li Tang; Wei Zhou,dayang-li; fanxiao-li; bingbing-song; li-tang; wei-zhou,5,2
2025.naacl-long.476,2025,MASTER: A Multi-Agent System with LLM Specialized MCTS,naacl,https://aclanthology.org/2025.naacl-long.476/,Bingzheng Gan; Yufan Zhao; Tianyi Zhang; Jing Huang; Li Yusu; Shu Xian Teo; Changwang Zhang; Wei Shi,bingzheng-gan; yufan-zhao; tianyi-zhang; jing-huang-smu; li-yusu; shu-xian-teo; changwang-zhang; wei-shi,8,2
2025.naacl-long.456,2025,Is a Peeled Apple Still Red? Evaluating LLMs’ Ability for Conceptual Combination with Property Type,naacl,https://aclanthology.org/2025.naacl-long.456/,Seokwon Song; Taehyun Lee; Jaewoo Ahn; Jae Hyuk Sung; Gunhee Kim,seokwon-song; taehyun-lee; jaewoo-ahn; jae-hyuk-sung; gunhee-kim,5,2
2025.naacl-srw.16,2025,Self-Vocabularizing Training for Neural Machine Translation,naacl,https://aclanthology.org/2025.naacl-srw.16/,Pin-Jie Lin; Ernie Chang; Yangyang Shi; Vikas Chandra,pin-jie-lin; ernie-chang; yangyang-shi; vikas-chandra,4,2
2025.naacl-long.559,2025,Disentangling language change: sparse autoencoders quantify the semantic evolution of indigeneity in French,naacl,https://aclanthology.org/2025.naacl-long.559/,Jacob A. Matthews; Laurent Dubreuil; Imane Terhmina; Yunci Sun; Matthew Wilkens; Marten Van Schijndel,jacob-a-matthews; laurent-dubreuil; imane-terhmina; yunci-sun; matthew-wilkens; marten-van-schijndel,6,2
2025.naacl-srw.52,2025,Reliability of Distribution Predictions by LLMs: Insights from Counterintuitive Pseudo-Distributions,naacl,https://aclanthology.org/2025.naacl-srw.52/,Toma Suzuki; Ayuki Katayama; Seiji Gobara; Ryo Tsujimoto; Hibiki Nakatani; Kazuki Hayashi; Yusuke Sakai; Hidetaka Kamigaito; Taro Watanabe,toma-suzuki; ayuki-katayama; seiji-gobara; ryo-tsujimoto; hibiki-nakatani; kazuki-hayashi; yusuke-sakai; hidetaka-kamigaito; taro-watanabe,9,2
2025.naacl-long.449,2025,Knowledge Graph-Guided Retrieval Augmented Generation,naacl,https://aclanthology.org/2025.naacl-long.449/,Xiangrong Zhu; Yuexiang Xie; Yi Liu; Yaliang Li; Wei Hu,xiangrong-zhu-7942; yuexiang-xie; yi-liu-1940; yaliang-li; wei-hu,5,2
2025.naacl-long.401,2025,A Data-Driven Method for Analyzing and Quantifying Lyrics-Dance Motion Relationships,naacl,https://aclanthology.org/2025.naacl-long.401/,Kento Watanabe; Masataka Goto,kento-watanabe; masataka-goto,2,2
2025.naacl-long.535,2025,Analyzing Memorization in Large Language Models through the Lens of Model Attribution,naacl,https://aclanthology.org/2025.naacl-long.535/,Tarun Ram Menta; Susmit Agrawal; Chirag Agarwal,tarun-ram-menta; susmit-agrawal; chirag-agarwal,3,2
2025.naacl-long.58,2025,Where is the answer? An empirical study of positional bias for parametric knowledge extraction in language model,naacl,https://aclanthology.org/2025.naacl-long.58/,Kuniaki Saito; Chen-Yu Lee; Kihyuk Sohn; Yoshitaka Ushiku,kuniaki-saito; chen-yu-lee; kihyuk-sohn; yoshitaka-ushiku,4,2
2025.naacl-long.285,2025,Arabic Dataset for LLM Safeguard Evaluation,naacl,https://aclanthology.org/2025.naacl-long.285/,Yasser Ashraf; Yuxia Wang; Bin Gu; Preslav Nakov; Timothy Baldwin,yasser-ashraf; yuxia-wang; bin-gu; preslav-nakov; timothy-baldwin,5,2
2025.naacl-short.77,2025,Giving the Old a Fresh Spin: Quality Estimation-Assisted Constrained Decoding for Automatic Post-Editing,naacl,https://aclanthology.org/2025.naacl-short.77/,Sourabh Deoghare; Diptesh Kanojia; Pushpak Bhattacharyya,sourabh-deoghare; diptesh-kanojia; pushpak-bhattacharyya,3,2
2025.naacl-long.584,2025,On the Impact of Fine-Tuning on Chain-of-Thought Reasoning,naacl,https://aclanthology.org/2025.naacl-long.584/,Elita Lobo; Chirag Agarwal; Himabindu Lakkaraju,elita-lobo; chirag-agarwal; himabindu-lakkaraju,3,2
2025.naacl-long.27,2025,Is your benchmark truly adversarial? AdvScore: Evaluating Human-Grounded Adversarialness,naacl,https://aclanthology.org/2025.naacl-long.27/,Yoo Yeon Sung; Maharshi Gor; Eve Fleisig; Ishani Mondal; Jordan Boyd-Graber,yoo-yeon-sung; maharshi-gor; eve-fleisig; ishani-mondal; jordan-lee-boyd-graber,5,2
2025.naacl-srw.22,2025,Linear Relational Decoding of Morphology in Language Models,naacl,https://aclanthology.org/2025.naacl-srw.22/,Eric Xia; Jugal Kalita,eric-xia; jugal-kalita,2,2
2025.naacl-long.590,2025,E-Gen: Leveraging E-Graphs to Improve Continuous Representations of Symbolic Expressions,naacl,https://aclanthology.org/2025.naacl-long.590/,Hongbo Zheng; Suyuan Wang; Neeraj Gangwar; Nickvash Kani,hongbo-zheng; suyuan-wang; neeraj-gangwar; nickvash-kani,4,2
2025.naacl-industry.57,2025,VIT-Pro: Visual Instruction Tuning for Product Images,naacl,https://aclanthology.org/2025.naacl-industry.57/,Vishnu Prabhakaran; Purav Aggarwal; Vishruit Kulshreshtha; Arunita Das; Sahini Venkata Sitaram Sruti; Anoop Saladi,vishnu-prabhakaran; purav-aggarwal; vishruit-kulshreshtha; arunita-das; sahini-venkata-sitaram-sruti; anoop-saladi,6,2
2025.naacl-long.519,2025,Can Large Language Models Invent Algorithms to Improve Themselves?: Algorithm Discovery for Recursive Self-Improvement through Reinforcement Learning,naacl,https://aclanthology.org/2025.naacl-long.519/,Yoichi Ishibashi; Taro Yano; Masafumi Oyamada,yoichi-ishibashi; taro-yano; masafumi-oyamada,3,2
2025.naacl-long.419,2025,ComPO: Community Preferences for Language Model Personalization,naacl,https://aclanthology.org/2025.naacl-long.419/,Sachin Kumar; Chan Young Park; Yulia Tsvetkov; Noah A. Smith; Hannaneh Hajishirzi,sachin-kumar; chan-young-park; yulia-tsvetkov; noah-a-smith; hannaneh-hajishirzi,5,2
2025.naacl-srw.43,2025,Streamlining LLMs: Adaptive Knowledge Distillation for Tailored Language Models,naacl,https://aclanthology.org/2025.naacl-srw.43/,Prajvi Saxena; Sabine Janzen; Wolfgang Maaß,prajvi-saxena; sabine-janzen; wolfgang-maass,3,2
2025.naacl-short.32,2025,STEP: Staged Parameter-Efficient Pre-training for Large Language Models,naacl,https://aclanthology.org/2025.naacl-short.32/,Kazuki Yano; Takumi Ito; Jun Suzuki,kazuki-yano; takumi-ito; jun-suzuki,3,2
2025.naacl-short.78,2025,RuleR: Improving LLM Controllability by Rule-based Data Recycling,naacl,https://aclanthology.org/2025.naacl-short.78/,Ming Li; Han Chen; Chenguang Wang; Dang Nguyen; Dianqi Li; Tianyi Zhou,ming-li; han-chen; chenguang-wang; dang-nguyen; dianqi-li; tianyi-zhou,6,2
2025.naacl-long.540,2025,Handling Missing Entities in Zero-Shot Named Entity Recognition: Integrated Recall and Retrieval Augmentation,naacl,https://aclanthology.org/2025.naacl-long.540/,Ruichu Cai; Junhao Lu; Zhongjie Chen; Boyan Xu; Zhifeng Hao,ruichu-cai; junhao-lu; zhongjie-chen; boyan-xu; zhifeng-hao,5,2
2025.naacl-long.181,2025,"Ihquin tlahtouah in Tetelahtzincocah: An annotated, multi-purpose audio and text corpus of Western Sierra Puebla Nahuatl",naacl,https://aclanthology.org/2025.naacl-long.181/,Robert Pugh; Cheyenne Wing; María Ximena Juárez Huerta; Ángeles Márquez Hernandez; Francis Tyers,robert-pugh; cheyenne-wing; mar-a-ximena-ju-rez-huerta; ngeles-m-rquez-hernandez; francis-tyers,5,2
2025.naacl-long.438,2025,CAMIEval: Enhancing NLG Evaluation through Multidimensional Comparative Instruction-Following Analysis,naacl,https://aclanthology.org/2025.naacl-long.438/,Ziyue Fan; Junliang He; Li Xiaoqing; Shaohui Kuang; Kai Song; Yaqian Zhou; Xipeng Qiu,ziyue-fan; junliang-he; li-xiaoqing; shaohui-kuang; kai-song; yaqian-zhou; xipeng-qiu,7,2
2025.naacl-long.479,2025,Soft Syntactic Reinforcement for Neural Event Extraction,naacl,https://aclanthology.org/2025.naacl-long.479/,Anran Hao; Jian Su; Shuo Sun; Teo Yong Sen,anran-hao; jian-su; shuo-sun; teo-yong-sen,4,2
2025.naacl-srw.46,2025,Paraphrasing Attack Resilience of Various AI-Generated Text Detection Methods,naacl,https://aclanthology.org/2025.naacl-srw.46/,Andrii Shportko; Inessa Verbitsky,andrii-shportko; inessa-verbitsky,2,2
2025.naacl-long.387,2025,A Zero-Shot Open-Vocabulary Pipeline for Dialogue Understanding,naacl,https://aclanthology.org/2025.naacl-long.387/,Abdulfattah Safa; Gözde Gül Şahin,abdulfattah-safa; gozde-gul-sahin,2,2
2025.naacl-long.210,2025,Tricking Retrievers with Influential Tokens: An Efficient Black-Box Corpus Poisoning Attack,naacl,https://aclanthology.org/2025.naacl-long.210/,Cheng Wang; Yiwei Wang; Yujun Cai; Bryan Hooi,cheng-wang; yiwei-wang; yujun-cai; bryan-hooi,4,2
2025.naacl-long.7,2025,CodexGraph: Bridging Large Language Models and Code Repositories via Code Graph Databases,naacl,https://aclanthology.org/2025.naacl-long.7/,Xiangyan Liu; Bo Lan; Zhiyuan Hu; Yang Liu; Zhicheng Zhang; Fei Wang; Michael Qizhe Shieh; Wenmeng Zhou,xiangyan-liu; bo-lan; zhiyuan-hu; yang-liu; zhicheng-zhang; fei-wang-6990; michael-qizhe-shieh; wenmeng-zhou,8,2
2025.naacl-long.77,2025,Investigating Human Values in Online Communities,naacl,https://aclanthology.org/2025.naacl-long.77/,Nadav Borenstein; Arnav Arora; Lucie-Aimée Kaffee; Isabelle Augenstein,nadav-borenstein; arnav-arora; lucie-aim-e-kaffee; isabelle-augenstein,4,2
2025.naacl-long.5,2025,Improving and Assessing the Fidelity of Large Language Models Alignment to Online Communities,naacl,https://aclanthology.org/2025.naacl-long.5/,Minh Duc Chu; Zihao He; Rebecca Dorn; Kristina Lerman,minh-duc-chu; zihao-he; rebecca-dorn; kristina-lerman,4,2
2025.naacl-long.337,2025,Graph Neural Network Enhanced Retrieval for Question Answering of Large Language Models,naacl,https://aclanthology.org/2025.naacl-long.337/,Zijian Li; Qingyan Guo; Jiawei Shao; Lei Song; Jiang Bian; Jun Zhang; Rui Wang,zijian-li; qingyan-guo; jiawei-shao; lei-song; jiang-bian; jun-zhang-1898; rui-wang,7,2
2025.naacl-long.406,2025,Follow the Beaten Path: The Role of Route Patterns on Vision-Language Navigation Agents Generalization Abilities,naacl,https://aclanthology.org/2025.naacl-long.406/,Kourosh T Baghaei; Dieter Pfoser; Antonios Anastasopoulos,kourosh-t-baghaei; dieter-pfoser; antonios-anastasopoulos,3,2
2025.naacl-long.166,2025,Multimodal Needle in a Haystack: Benchmarking Long-Context Capability of Multimodal Large Language Models,naacl,https://aclanthology.org/2025.naacl-long.166/,Hengyi Wang; Haizhou Shi; Shiwei Tan; Weiyi Qin; Wenyuan Wang; Tunyu Zhang; Akshay Nambi; Tanuja Ganu; Hao Wang,hengyi-wang; haizhou-shi; shiwei-tan; weiyi-qin; wenyuan-wang; tunyu-zhang; akshay-nambi; tanuja-ganu; hao-wang,9,2
2025.naacl-long.6,2025,Improving Retrospective Language Agents via Joint Policy Gradient Optimization,naacl,https://aclanthology.org/2025.naacl-long.6/,Xueyang Feng; Bo Lan; Quanyu Dai; Lei Wang; Jiakai Tang; Xu Chen; Zhenhua Dong; Ji-Rong Wen,xueyang-feng; bo-lan; quanyu-dai; lei-wang-6918; jiakai-tang; xu-chen; zhenhua-dong; ji-rong-wen,8,2
2025.naacl-long.528,2025,Self-Training Meets Consistency: Improving LLMs’ Reasoning with Consistency-Driven Rationale Evaluation,naacl,https://aclanthology.org/2025.naacl-long.528/,Jaehyeok Lee; Keisuke Sakaguchi; JinYeong Bak,jaehyeok-lee; keisuke-sakaguchi; jinyeong-bak,3,2
2025.naacl-long.521,2025,A Grounded Typology of Word Classes,naacl,https://aclanthology.org/2025.naacl-long.521/,Coleman Haley; Sharon Goldwater; Edoardo Ponti,coleman-haley; sharon-goldwater; edoardo-maria-ponti,3,2
2025.naacl-long.353,2025,Knowledge Graph Guided Evaluation of Abstention Techniques,naacl,https://aclanthology.org/2025.naacl-long.353/,Kinshuk Vasisht; Navreet Kaur; Danish Pruthi,kinshuk-vasisht; navreet-kaur; danish-pruthi,3,2
2025.naacl-srw.51,2025,Towards LLMs Robustness to Changes in Prompt Format Styles,naacl,https://aclanthology.org/2025.naacl-srw.51/,Lilian Ngweta; Kiran Kate; Jason Tsay; Yara Rizk,lilian-ngweta; kiran-kate; jason-tsay; yara-rizk,4,2
2025.naacl-long.379,2025,Hazards in Daily Life? Enabling Robots to Proactively Detect and Resolve Anomalies,naacl,https://aclanthology.org/2025.naacl-long.379/,Zirui Song; Guangxian Ouyang; Meng Fang; Hongbin Na; Zijing Shi; Zhenhao Chen; Fu Yujie; Zeyu Zhang; Shiyu Jiang; Miao Fang; Ling Chen; Xiuying Chen,zirui-song; guangxian-ouyang; meng-fang; hongbin-na; zijing-shi; zhenhao-chen; fu-yujie; zeyu-zhang; shiyu-jiang; miao-fang; ling-chen; xiuying-chen,12,2
2025.naacl-srw.7,2025,Low-resource Machine Translation for Code-switched Kazakh-Russian Language Pair,naacl,https://aclanthology.org/2025.naacl-srw.7/,Maksim Borisov; Zhanibek Kozhirbayev; Valentin Malykh,maksim-borisov; zhanibek-kozhirbayev; valentin-malykh,3,2
2025.naacl-long.293,2025,ConQRet: A New Benchmark for Fine-Grained Automatic Evaluation of Retrieval Augmented Computational Argumentation,naacl,https://aclanthology.org/2025.naacl-long.293/,Kaustubh Dhole; Kai Shu; Eugene Agichtein,kaustubh-dhole; kai-shu; eugene-agichtein,3,2
2025.naacl-srw.31,2025,MDC3: A Novel Multimodal Dataset for Commercial Content Classification in Bengali,naacl,https://aclanthology.org/2025.naacl-srw.31/,Anik Mahmud Shanto; Mst. Sanjida Jamal Priya; Fahim Shakil Tamim; Mohammed Moshiul Hoque,anik-mahmud-shanto; mst-sanjida-jamal-priya; fahim-shakil-tamim; mohammed-moshiul-hoque,4,2
2025.naacl-long.277,2025,A Novel Computational Modeling Foundation for Automatic Coherence Assessment,naacl,https://aclanthology.org/2025.naacl-long.277/,Aviya Maimon,aviya-maimon,1,2
2025.naacl-long.140,2025,The Impact of Domain-Specific Terminology on Machine Translation for Finance in European Languages,naacl,https://aclanthology.org/2025.naacl-long.140/,Arturo Oncevay; Charese Smiley; Xiaomo Liu,arturo-oncevay; charese-smiley; xiaomo-liu,3,2
2025.naacl-long.289,2025,Diverse In-Context Example Selection After Decomposing Programs and Aligned Utterances Improves Semantic Parsing,naacl,https://aclanthology.org/2025.naacl-long.289/,Mayank Kothyari; Sunita Sarawagi; Soumen Chakrabarti; Gaurav Arora; Srujana Merugu,mayank-kothyari; sunita-sarawagi; soumen-chakrabarti; gaurav-arora; srujana-merugu,5,2
2025.naacl-short.38,2025,FaithBench: A Diverse Hallucination Benchmark for Summarization by Modern LLMs,naacl,https://aclanthology.org/2025.naacl-short.38/,Forrest Sheng Bao; Miaoran Li; Renyi Qu; Ge Luo; Erana Wan; Yujia Tang; Weisi Fan; Manveer Singh Tamber; Suleman Kazi; Vivek Sourabh; Mike Qi; Ruixuan Tu; Chenyu Xu; Matthew Gonzales; Ofer Mendelevitch; Amin Ahmad,forrest-bao; miaoran-li; renyi-qu; ge-luo; erana-wan; yujia-tang; weisi-fan; manveer-singh-tamber; suleman-kazi; vivek-sourabh; mike-qi; ruixuan-tu; chenyu-xu; matthew-gonzales; ofer-mendelevitch; amin-ahmad,16,2
2025.naacl-long.346,2025,From Distributional to Overton Pluralism: Investigating Large Language Model Alignment,naacl,https://aclanthology.org/2025.naacl-long.346/,Thom Lake; Eunsol Choi; Greg Durrett,thom-lake; eunsol-choi; greg-durrett,3,2
2025.naacl-long.597,2025,FollowIR: Evaluating and Teaching Information Retrieval Models to Follow Instructions,naacl,https://aclanthology.org/2025.naacl-long.597/,Orion Weller; Benjamin Chang; Sean MacAvaney; Kyle Lo; Arman Cohan; Benjamin Van Durme; Dawn Lawrie; Luca Soldaini,orion-weller; benjamin-chang; sean-macavaney; kyle-lo; arman-cohan; benjamin-van-durme; dawn-lawrie; luca-soldaini,8,2
2025.naacl-long.585,2025,InfoPO: On Mutual Information Maximization for Large Language Model Alignment,naacl,https://aclanthology.org/2025.naacl-long.585/,Teng Xiao; Zhen Ge; Sujay Sanghavi; Tian Wang; Julian Katz-Samuels; Marc Versage; Qingjun Cui; Trishul Chilimbi,teng-xiao; zhen-ge; sujay-sanghavi; tian-wang; julian-katz-samuels; marc-versage; qingjun-cui; trishul-chilimbi,8,2
2025.naacl-industry.27,2025,Octopus: On-device language model for function calling of software APIs,naacl,https://aclanthology.org/2025.naacl-industry.27/,Wei Chen; Zhiyuan Li; Mingyuan Ma,wei-chen; zhiyuan-li; mingyuan-ma,3,2
2025.naacl-long.516,2025,One Unified Model for Diverse Tasks: Emotion Cause Analysis via Self-Promote Cognitive Structure Modeling,naacl,https://aclanthology.org/2025.naacl-long.516/,Zhaoxin Yu; Xinglin Xiao; Wenji Mao,zhaoxin-yu; xinglin-xiao; wenji-mao,3,2
2025.naacl-long.110,2025,WaveFM: A High-Fidelity and Efficient Vocoder Based on Flow Matching,naacl,https://aclanthology.org/2025.naacl-long.110/,Tianze Luo; Xingchen Miao; Wenbo Duan,tianze-luo; xingchen-miao; wenbo-duan,3,2
2025.naacl-long.305,2025,Uncovering Bias in Large Vision-Language Models at Scale with Counterfactuals,naacl,https://aclanthology.org/2025.naacl-long.305/,Phillip Howard; Kathleen C. Fraser; Anahita Bhiwandiwalla; Svetlana Kiritchenko,phillip-howard; kathleen-c-fraser; anahita-bhiwandiwalla; svetlana-kiritchenko,4,2
2025.naacl-industry.29,2025,FinLLM-B: When Large Language Models Meet Financial Breakout Trading,naacl,https://aclanthology.org/2025.naacl-industry.29/,Kang Zhang; Osamu Yoshie; Lichao Sun; Weiran Huang,kang-zhang; osamu-yoshie; lichao-sun; weiran-huang,4,2
2025.naacl-long.256,2025,MLLM-Bench: Evaluating Multimodal LLMs with Per-sample Criteria,naacl,https://aclanthology.org/2025.naacl-long.256/,Wentao Ge; Shunian Chen; Hardy Chen; Nuo Chen; Junying Chen; Zhihong Chen; Wenya Xie; Shuo Yan; Chenghao Zhu; Ziyue Lin; Dingjie Song; Xidong Wang; Anningzhe Gao; Zhang Zhiyi; Jianquan Li; Xiang Wan; Benyou Wang,wentao-ge; shunian-chen; hardy-chen; nuo-chen; junying-chen; zhihong-chen; wenya-xie; shuo-yan-utdallas; chenghao-zhu; ziyue-lin; dingjie-song; xidong-wang; anningzhe-gao; zhang-zhiyi; jianquan-li; xiang-wan; benyou-wang,17,2
2025.naacl-long.432,2025,Analyzing the Inner Workings of Transformers in Compositional Generalization,naacl,https://aclanthology.org/2025.naacl-long.432/,Ryoma Kumon; Hitomi Yanaka,ryoma-kumon; hitomi-yanaka,2,2
2025.naacl-long.71,2025,CompAct: Compressed Activations for Memory-Efficient LLM Training,naacl,https://aclanthology.org/2025.naacl-long.71/,Yara Shamshoum; Nitzan Hodos; Yuval Sieradzki; Assaf Schuster,yara-shamshoum; nitzan-hodos; yuval-sieradzki; assaf-schuster,4,2
2025.naacl-industry.40,2025,Evaluating Large Language Models with Enterprise Benchmarks,naacl,https://aclanthology.org/2025.naacl-industry.40/,Bing Zhang; Mikio Takeuchi; Ryo Kawahara; Shubhi Asthana; Md. Maruf Hossain; Guang-Jie Ren; Kate Soule; Yifan Mai; Yada Zhu,bing-zhang; mikio-takeuchi; ryo-kawahara; shubhi-asthana; md-maruf-hossain; guang-jie-ren; kate-soule; yifan-mai; yada-zhu,9,2
2025.naacl-short.61,2025,Language Models “Grok” to Copy,naacl,https://aclanthology.org/2025.naacl-short.61/,Ang Lv; Ruobing Xie; Xingwu Sun; Zhanhui Kang; Rui Yan,ang-lv; ruobing-xie; xingwu-sun; zhanhui-kang; rui-yan,5,2
2025.naacl-long.245,2025,Learning to Solve Domain-Specific Calculation Problems with Knowledge-Intensive Programs Generator,naacl,https://aclanthology.org/2025.naacl-long.245/,Chengyuan Liu; Shihang Wang; Lizhi Qing; Jun Lin; Ji Zhang; Fei Wu; Kun Kuang,chengyuan-liu; shihang-wang; lizhi-qing; jun-lin; ji-zhang; fei-wu; kun-kuang,7,2
2025.naacl-long.536,2025,Track-SQL: Enhancing Generative Language Models with Dual-Extractive Modules for Schema and Context Tracking in Multi-turn Text-to-SQL,naacl,https://aclanthology.org/2025.naacl-long.536/,Bingfeng Chen; Shaobin Shi; Yongqi Luo; Boyan Xu; Ruichu Cai; Zhifeng Hao,bingfeng-chen; shaobin-shi; yongqi-luo; boyan-xu; ruichu-cai; zhifeng-hao,6,2
2025.naacl-long.50,2025,Unmasking Implicit Bias: Evaluating Persona-Prompted LLM Responses in Power-Disparate Social Scenarios,naacl,https://aclanthology.org/2025.naacl-long.50/,Bryan Chen Zhengyu Tan; Roy Ka-Wei Lee,bryan-chen-zhengyu-tan; roy-ka-wei-lee,2,2
2025.naacl-long.266,2025,On the Vulnerability of Text Sanitization,naacl,https://aclanthology.org/2025.naacl-long.266/,Meng Tong; Kejiang Chen; Xiaojian Yuan; Jiayang Liu; Weiming Zhang; Nenghai Yu; Jie Zhang,meng-tong; kejiang-chen; xiaojian-yuan; jiayang-liu; weiming-zhang; nenghai-yu; jie-zhang-1077,7,2
2025.naacl-long.483,2025,Culture-TRIP: Culturally-Aware Text-to-Image Generation with Iterative Prompt Refinement,naacl,https://aclanthology.org/2025.naacl-long.483/,Suchae Jeong; Inseong Choi; Youngsik Yun; Jihie Kim,suchae-jeong; inseong-choi; youngsik-yun; jihie-kim,4,2
2025.naacl-long.369,2025,Goal-Conditioned DPO: Prioritizing Safety in Misaligned Instructions,naacl,https://aclanthology.org/2025.naacl-long.369/,Joo Bon Maeng; Seongmin Lee; Seokin Seo; Kee-Eung Kim,joo-bon-maeng; seongmin-lee; seokin-seo; kee-eung-kim,4,2
2025.naacl-long.34,2025,Fine-grained Fallacy Detection with Human Label Variation,naacl,https://aclanthology.org/2025.naacl-long.34/,Alan Ramponi; Agnese Daffara; Sara Tonelli,alan-ramponi; agnese-daffara; sara-tonelli,3,2
2025.naacl-long.466,2025,Lost in Inference: Rediscovering the Role of Natural Language Inference for Large Language Models,naacl,https://aclanthology.org/2025.naacl-long.466/,Lovish Madaan; David Esiobu; Pontus Stenetorp; Barbara Plank; Dieuwke Hupkes,lovish-madaan; david-esiobu; pontus-stenetorp; barbara-plank; dieuwke-hupkes,5,2
2025.naacl-short.42,2025,STAR: Spectral Truncation and Rescale for Model Merging,naacl,https://aclanthology.org/2025.naacl-short.42/,Yu-Ang Lee; Ching-Yun Ko; Tejaswini Pedapati; I-Hsin Chung; Mi-Yen Yeh; Pin-Yu Chen,yu-ang-lee; ching-yun-ko; tejaswini-pedapati; i-hsin-chung; mi-yen-yeh; pin-yu-chen,6,2
2025.naacl-long.162,2025,Specializing Large Language Models to Simulate Survey Response Distributions for Global Populations,naacl,https://aclanthology.org/2025.naacl-long.162/,Yong Cao; Haijiang Liu; Arnav Arora; Isabelle Augenstein; Paul Röttger; Daniel Hershcovich,yong-cao; haijiang-liu; arnav-arora; isabelle-augenstein; paul-rottger; daniel-hershcovich,6,2
2025.naacl-long.367,2025,"Yeah, Un, Oh: Continuous and Real-time Backchannel Prediction with Fine-tuning of Voice Activity Projection",naacl,https://aclanthology.org/2025.naacl-long.367/,Koji Inoue; Divesh Lala; Gabriel Skantze; Tatsuya Kawahara,koji-inoue; divesh-lala; gabriel-skantze; tatsuya-kawahara,4,2
2025.naacl-industry.14,2025,CONSTRUCTA: Automating Commercial Construction Schedules in Fabrication Facilities with Large Language Models,naacl,https://aclanthology.org/2025.naacl-industry.14/,Yifan Zhang; Xue Yang,yifan-zhang; xue-yang,2,2
2025.naacl-long.325,2025,CoME: An Unlearning-based Approach to Conflict-free Model Editing,naacl,https://aclanthology.org/2025.naacl-long.325/,Dahyun Jung; Jaehyung Seo; Jaewook Lee; Chanjun Park; Heuiseok Lim,dahyun-jung; jaehyung-seo; jaewook-lee; chanjun-park; heui-seok-lim,5,2
2025.naacl-srw.14,2025,"From Annotation to Adaptation: Metrics, Synthetic Data, and Aspect Extraction for Aspect-Based Sentiment Analysis with Large Language Models",naacl,https://aclanthology.org/2025.naacl-srw.14/,Nikita Neveditsin; Pawan Lingras; Vijay Kumar Mago,nikita-neveditsin; pawan-lingras; vijay-kumar-mago,3,2
2025.naacl-long.178,2025,Beyond Benchmarks: Building a Richer Cross-Document Event Coreference Dataset with Decontextualization,naacl,https://aclanthology.org/2025.naacl-long.178/,Jin Zhao; Jingxuan Tu; Bingyang Ye; Xinrui Hu; Nianwen Xue; James Pustejovsky,jin-zhao; jingxuan-tu; bingyang-ye; xinrui-hu; nianwen-xue; james-pustejovsky,6,2
2025.naacl-long.254,2025,Dynamic Fisher-weighted Model Merging via Bayesian Optimization,naacl,https://aclanthology.org/2025.naacl-long.254/,Sanwoo Lee; Jiahao Liu; Qifan Wang; Jingang Wang; Xunliang Cai; Yunfang Wu,sanwoo-lee; jiahao-liu; qifan-wang; jingang-wang; xunliang-cai; yunfang-wu,6,2
2025.naacl-long.522,2025,SSH: Sparse Spectrum Adaptation via Discrete Hartley Transformation,naacl,https://aclanthology.org/2025.naacl-long.522/,Yixian Shen; Qi Bi; Jia-hong Huang; Hongyi Zhu; Andy D. Pimentel; Anuj Pathania,yixian-shen; qi-bi; jia-hong-huang; hongyi-zhu; andy-d-pimentel; anuj-pathania,6,2
2025.naacl-long.63,2025,Generating Long-form Story Using Dynamic Hierarchical Outlining with Memory-Enhancement,naacl,https://aclanthology.org/2025.naacl-long.63/,Qianyue Wang; Jinwu Hu; Zhengping Li; Yufeng Wang; Daiyuan Li; Yu Hu; Mingkui Tan,qianyue-wang; jinwu-hu; zhengping-li; yufeng-wang; daiyuan-li; yu-hu; mingkui-tan,7,2
2025.naacl-long.534,2025,FactEval: Evaluating the Robustness of Fact Verification Systems in the Era of Large Language Models,naacl,https://aclanthology.org/2025.naacl-long.534/,Mamta; Oana Cocarascu,mamta; oana-cocarascu,2,2
2025.naacl-tutorial.3,2025,Foundation Models Meet Embodied Agents,naacl,https://aclanthology.org/2025.naacl-tutorial.3/,Manling Li; Yunzhu Li; Jiayuan Mao; Wenlong Huang,manling-li; yunzhu-li; jiayuan-mao; wenlong-huang,4,2
