claim_id,paper_id,year,cluster,rep_cluster
1723,2022.emnlp-main.301,2022,-1,98
1724,2022.emnlp-main.301,2022,-1,-1
1725,2022.emnlp-main.301,2022,-1,80
1726,2022.emnlp-main.301,2022,50,81
1727,2022.emnlp-main.301,2022,-1,81
1728,2020.emnlp-main.621,2020,37,53
1729,2020.emnlp-main.621,2020,37,-1
1730,2021.emnlp-main.176,2021,11,16
1731,2021.emnlp-main.176,2021,11,16
1732,2021.emnlp-main.176,2021,11,16
1733,2021.emnlp-main.176,2021,11,5
1734,2021.emnlp-main.496,2021,68,70
1735,2021.emnlp-main.496,2021,57,-1
1736,2021.emnlp-main.496,2021,-1,-1
1737,2021.emnlp-main.496,2021,57,108
1738,2021.emnlp-main.496,2021,59,-1
1739,2025.emnlp-main.1489,2025,61,-1
1740,2025.emnlp-main.1489,2025,61,-1
1741,2025.emnlp-main.1489,2025,50,26
1742,2025.emnlp-main.1489,2025,50,-1
1743,2025.emnlp-main.1489,2025,-1,26
1744,2021.emnlp-main.481,2021,-1,-1
1745,2021.emnlp-main.481,2021,-1,113
1746,2021.emnlp-main.481,2021,-1,114
1747,2021.emnlp-main.481,2021,25,5
1748,2021.emnlp-main.481,2021,-1,-1
1749,2020.emnlp-main.62,2020,6,-1
1750,2020.emnlp-main.62,2020,6,12
1751,2020.emnlp-main.62,2020,6,-1
1752,2020.emnlp-main.62,2020,6,-1
1753,2022.emnlp-main.484,2022,-1,6
1754,2022.emnlp-main.484,2022,33,88
1755,2022.emnlp-main.484,2022,23,71
1756,2022.emnlp-main.484,2022,33,-1
1757,2022.emnlp-main.789,2022,-1,6
1758,2022.emnlp-main.789,2022,-1,-1
1759,2022.emnlp-main.789,2022,-1,91
1760,2022.emnlp-main.789,2022,-1,91
1761,2022.emnlp-main.789,2022,-1,6
1762,2020.emnlp-main.560,2020,61,27
1763,2020.emnlp-main.560,2020,-1,-1
1764,2020.emnlp-main.560,2020,61,5
1765,2020.emnlp-main.560,2020,61,27
1766,2021.emnlp-main.836,2021,-1,14
1767,2021.emnlp-main.836,2021,15,91
1768,2021.emnlp-main.836,2021,-1,2
1769,2020.emnlp-main.154,2020,37,98
1770,2020.emnlp-main.154,2020,37,-1
1771,2020.emnlp-main.154,2020,-1,-1
1772,2020.emnlp-main.154,2020,37,-1
1773,2020.emnlp-main.154,2020,37,98
1774,2021.emnlp-main.288,2021,25,0
1775,2021.emnlp-main.288,2021,25,26
1776,2021.emnlp-main.288,2021,25,26
1777,2021.emnlp-main.288,2021,25,26
1778,2020.emnlp-main.74,2020,43,3
1779,2020.emnlp-main.74,2020,43,3
1780,2020.emnlp-main.74,2020,43,3
1781,2022.emnlp-main.126,2022,-1,100
1782,2022.emnlp-main.126,2022,69,100
1783,2022.emnlp-main.649,2022,43,3
1784,2022.emnlp-main.649,2022,43,3
1785,2022.emnlp-main.649,2022,43,3
1786,2022.emnlp-main.461,2022,-1,72
1787,2022.emnlp-main.461,2022,-1,70
1788,2022.emnlp-main.461,2022,10,70
1789,2022.emnlp-main.461,2022,-1,70
1790,2022.emnlp-main.479,2022,3,-1
1791,2022.emnlp-main.479,2022,3,116
1792,2022.emnlp-main.479,2022,3,1
1793,2022.emnlp-main.479,2022,3,1
1794,2022.emnlp-main.479,2022,33,26
1795,2022.emnlp-main.479,2022,3,94
1796,2021.emnlp-main.778,2021,-1,25
1797,2021.emnlp-main.778,2021,-1,25
1798,2021.emnlp-main.778,2021,-1,-1
1799,2021.emnlp-main.778,2021,-1,25
1800,2021.emnlp-main.778,2021,-1,60
1801,2024.emnlp-main.423,2024,-1,-1
1802,2024.emnlp-main.423,2024,6,0
1803,2024.emnlp-main.990,2024,71,-1
1804,2024.emnlp-main.990,2024,-1,-1
1805,2024.emnlp-main.990,2024,-1,12
1806,2024.emnlp-main.990,2024,-1,-1
1807,2023.emnlp-main.874,2023,37,105
1808,2023.emnlp-main.874,2023,43,3
1809,2023.emnlp-main.874,2023,43,3
1810,2023.emnlp-main.874,2023,74,79
1811,2022.emnlp-main.257,2022,56,91
1812,2022.emnlp-main.257,2022,56,95
1813,2022.emnlp-main.257,2022,-1,6
1814,2020.emnlp-main.50,2020,10,7
1815,2020.emnlp-main.50,2020,-1,88
1816,2020.emnlp-main.50,2020,10,-1
1817,2020.emnlp-main.50,2020,-1,88
1818,2020.emnlp-main.50,2020,-1,0
1819,2021.emnlp-main.223,2021,21,89
1820,2021.emnlp-main.223,2021,-1,89
1821,2021.emnlp-main.223,2021,-1,89
1822,2021.emnlp-main.223,2021,8,55
1823,2021.emnlp-main.223,2021,56,76
1824,2020.emnlp-main.531,2020,11,15
1825,2020.emnlp-main.531,2020,-1,-1
1826,2020.emnlp-main.531,2020,-1,14
1827,2020.emnlp-main.183,2020,1,35
1828,2020.emnlp-main.183,2020,1,-1
1829,2021.emnlp-main.260,2021,-1,3
1830,2021.emnlp-main.260,2021,-1,3
1831,2021.emnlp-main.260,2021,-1,3
1832,2021.emnlp-main.260,2021,43,3
1833,2022.emnlp-main.76,2022,11,16
1834,2022.emnlp-main.76,2022,-1,72
1835,2022.emnlp-main.76,2022,56,48
1836,2022.emnlp-main.76,2022,11,5
1837,2020.emnlp-main.288,2020,1,35
1838,2023.emnlp-main.342,2023,-1,9
1839,2023.emnlp-main.342,2023,11,68
1840,2023.emnlp-main.342,2023,11,16
1841,2023.emnlp-main.417,2023,38,89
1842,2023.emnlp-main.417,2023,38,89
1843,2023.emnlp-main.417,2023,38,107
1844,2023.emnlp-main.426,2023,66,19
1845,2023.emnlp-main.426,2023,66,19
1846,2023.emnlp-main.426,2023,66,19
1847,2021.emnlp-main.472,2021,54,11
1848,2020.emnlp-main.591,2020,65,-1
1849,2020.emnlp-main.591,2020,-1,-1
1850,2020.emnlp-main.591,2020,-1,-1
1851,2020.emnlp-main.591,2020,-1,5
1852,2021.emnlp-main.20,2021,1,52
1853,2021.emnlp-main.20,2021,1,5
1854,2022.emnlp-main.407,2022,-1,88
1855,2022.emnlp-main.407,2022,37,-1
1856,2020.emnlp-main.535,2020,11,1
1857,2020.emnlp-main.535,2020,-1,52
1858,2020.emnlp-main.535,2020,11,33
1859,2020.emnlp-main.535,2020,11,100
1860,2025.emnlp-main.1302,2025,25,87
1861,2025.emnlp-main.1302,2025,25,8
1862,2025.emnlp-main.1302,2025,25,59
1863,2023.emnlp-main.288,2023,33,54
1864,2023.emnlp-main.288,2023,-1,54
1865,2023.emnlp-main.288,2023,68,0
1866,2023.emnlp-main.288,2023,33,54
1867,2020.emnlp-main.418,2020,-1,10
1868,2020.emnlp-main.418,2020,-1,84
1869,2020.emnlp-main.418,2020,-1,-1
1870,2024.emnlp-main.278,2024,43,12
1871,2024.emnlp-main.278,2024,43,3
1872,2024.emnlp-main.278,2024,-1,98
1873,2024.emnlp-main.278,2024,76,33
1874,2023.emnlp-main.826,2023,62,44
1875,2023.emnlp-main.826,2023,62,44
1876,2022.emnlp-main.541,2022,-1,42
1877,2022.emnlp-main.541,2022,-1,41
1878,2022.emnlp-main.541,2022,71,4
1879,2022.emnlp-main.541,2022,56,104
1880,2022.emnlp-main.541,2022,15,4
1881,2024.emnlp-main.90,2024,78,47
1882,2024.emnlp-main.90,2024,78,98
1883,2025.emnlp-main.1134,2025,77,93
1884,2025.emnlp-main.1134,2025,-1,72
1885,2025.emnlp-main.1134,2025,77,93
1886,2025.emnlp-main.1134,2025,77,93
1887,2022.emnlp-main.776,2022,-1,114
1888,2022.emnlp-main.776,2022,-1,116
1889,2022.emnlp-main.776,2022,-1,114
1890,2022.emnlp-main.757,2022,1,-1
1891,2022.emnlp-main.757,2022,1,-1
1892,2022.emnlp-main.757,2022,1,72
1893,2022.emnlp-main.757,2022,1,35
1894,2023.emnlp-main.558,2023,-1,50
1895,2023.emnlp-main.558,2023,-1,-1
1896,2023.emnlp-main.558,2023,-1,50
1897,2023.emnlp-main.558,2023,-1,48
1898,2023.emnlp-main.558,2023,-1,-1
1899,2024.emnlp-main.617,2024,-1,-1
1900,2021.emnlp-main.279,2021,-1,107
1901,2021.emnlp-main.279,2021,-1,-1
1902,2021.emnlp-main.491,2021,68,14
1903,2021.emnlp-main.491,2021,68,40
1904,2021.emnlp-main.491,2021,56,83
1905,2021.emnlp-main.491,2021,15,4
1906,2021.emnlp-main.491,2021,15,4
1907,2021.emnlp-main.491,2021,15,4
1908,2024.emnlp-main.466,2024,18,1
1909,2024.emnlp-main.466,2024,18,-1
1910,2024.emnlp-main.466,2024,18,112
1911,2024.emnlp-main.466,2024,18,95
1912,2022.emnlp-main.759,2022,29,21
1913,2022.emnlp-main.759,2022,29,39
1914,2022.emnlp-main.759,2022,29,39
1915,2022.emnlp-main.759,2022,29,39
1916,2024.emnlp-main.1167,2024,-1,19
1917,2024.emnlp-main.1167,2024,41,-1
1918,2024.emnlp-main.1167,2024,41,86
1919,2024.emnlp-main.1167,2024,41,19
1920,2024.emnlp-main.311,2024,6,-1
1921,2024.emnlp-main.311,2024,6,-1
1922,2024.emnlp-main.311,2024,6,115
1923,2024.emnlp-main.311,2024,6,27
1924,2020.emnlp-main.733,2020,-1,83
1925,2020.emnlp-main.733,2020,74,82
1926,2020.emnlp-main.733,2020,74,79
1927,2020.emnlp-main.733,2020,74,5
1928,2020.emnlp-main.724,2020,14,-1
1929,2020.emnlp-main.724,2020,14,49
1930,2020.emnlp-main.724,2020,14,49
1931,2020.emnlp-main.724,2020,14,49
1932,2020.emnlp-main.724,2020,14,49
1933,2025.emnlp-main.1324,2025,-1,60
1934,2025.emnlp-main.1324,2025,78,5
1935,2025.emnlp-main.1324,2025,-1,-1
1936,2025.emnlp-main.1324,2025,68,12
1937,2023.emnlp-main.584,2023,7,-1
1938,2023.emnlp-main.584,2023,7,112
1939,2023.emnlp-main.584,2023,7,15
1940,2023.emnlp-main.584,2023,7,112
1941,2023.emnlp-main.583,2023,-1,69
1942,2023.emnlp-main.583,2023,-1,108
1943,2023.emnlp-main.583,2023,56,108
1944,2024.emnlp-main.916,2024,-1,85
1945,2024.emnlp-main.916,2024,78,85
1946,2024.emnlp-main.916,2024,-1,85
1947,2025.emnlp-main.1683,2025,-1,108
1948,2025.emnlp-main.1683,2025,-1,118
1949,2025.emnlp-main.1683,2025,21,87
1950,2025.emnlp-main.1683,2025,57,29
1951,2025.emnlp-main.356,2025,11,23
1952,2025.emnlp-main.356,2025,8,-1
1953,2025.emnlp-main.356,2025,8,-1
1954,2025.emnlp-main.356,2025,50,82
1955,2025.emnlp-main.356,2025,8,-1
1956,2020.emnlp-main.181,2020,-1,10
1957,2020.emnlp-main.181,2020,-1,10
1958,2020.emnlp-main.181,2020,-1,10
1959,2020.emnlp-main.181,2020,-1,10
1960,2022.emnlp-main.317,2022,-1,6
1961,2022.emnlp-main.317,2022,6,48
1962,2022.emnlp-main.317,2022,-1,48
1963,2022.emnlp-main.317,2022,-1,48
1964,2023.emnlp-main.600,2023,7,52
1965,2023.emnlp-main.600,2023,7,-1
1966,2023.emnlp-main.600,2023,7,33
1967,2023.emnlp-main.600,2023,7,46
1968,2023.emnlp-main.600,2023,7,106
1969,2020.emnlp-main.627,2020,-1,-1
1970,2020.emnlp-main.627,2020,22,66
1971,2020.emnlp-main.627,2020,22,5
1972,2020.emnlp-main.357,2020,-1,-1
1973,2020.emnlp-main.357,2020,-1,-1
1974,2020.emnlp-main.357,2020,-1,48
1975,2020.emnlp-main.357,2020,-1,-1
1976,2020.emnlp-main.357,2020,-1,107
1977,2023.emnlp-main.275,2023,18,8
1978,2023.emnlp-main.275,2023,18,42
1979,2023.emnlp-main.275,2023,18,4
1980,2023.emnlp-main.275,2023,18,99
1981,2023.emnlp-main.275,2023,18,116
1982,2022.emnlp-main.616,2022,-1,5
1983,2022.emnlp-main.616,2022,71,12
1984,2022.emnlp-main.616,2022,43,3
1985,2023.emnlp-main.707,2023,32,99
1986,2023.emnlp-main.707,2023,-1,44
1987,2023.emnlp-main.707,2023,32,57
1988,2023.emnlp-main.707,2023,32,99
1989,2021.emnlp-main.265,2021,40,3
1990,2021.emnlp-main.265,2021,40,3
1991,2021.emnlp-main.265,2021,40,3
1992,2021.emnlp-main.265,2021,43,3
1993,2021.emnlp-main.265,2021,40,3
1994,2020.emnlp-main.450,2020,38,84
1995,2020.emnlp-main.450,2020,38,76
1996,2023.emnlp-main.31,2023,-1,-1
1997,2023.emnlp-main.31,2023,68,120
1998,2023.emnlp-main.31,2023,68,120
1999,2025.emnlp-main.1361,2025,22,1
2000,2025.emnlp-main.1361,2025,22,-1
2001,2020.emnlp-main.414,2020,-1,-1
2002,2020.emnlp-main.414,2020,-1,116
2003,2020.emnlp-main.414,2020,-1,-1
2004,2020.emnlp-main.414,2020,-1,67
2005,2020.emnlp-main.414,2020,-1,71
2006,2025.emnlp-main.862,2025,37,17
2007,2025.emnlp-main.862,2025,37,112
2008,2025.emnlp-main.862,2025,37,112
2009,2025.emnlp-main.862,2025,-1,112
2010,2025.emnlp-main.862,2025,37,112
2011,2023.emnlp-main.214,2023,58,8
2012,2023.emnlp-main.214,2023,-1,8
2013,2023.emnlp-main.214,2023,58,8
2014,2023.emnlp-main.214,2023,58,8
2015,2023.emnlp-main.214,2023,58,8
2016,2024.emnlp-main.786,2024,-1,48
2017,2024.emnlp-main.786,2024,-1,48
2018,2024.emnlp-main.786,2024,39,107
2019,2024.emnlp-main.786,2024,39,17
2020,2024.emnlp-main.786,2024,56,27
2021,2025.emnlp-main.1161,2025,-1,12
2022,2025.emnlp-main.1161,2025,-1,12
2023,2025.emnlp-main.1161,2025,-1,12
2024,2025.emnlp-main.1161,2025,-1,12
2025,2025.emnlp-main.1161,2025,-1,12
2026,2025.emnlp-main.1161,2025,56,81
2027,2025.emnlp-main.1161,2025,-1,12
2028,2021.emnlp-main.582,2021,72,78
2029,2021.emnlp-main.582,2021,56,116
2030,2021.emnlp-main.582,2021,56,116
2031,2021.emnlp-main.582,2021,-1,112
2032,2021.emnlp-main.582,2021,-1,-1
2033,2020.emnlp-main.718,2020,-1,-1
2034,2020.emnlp-main.718,2020,-1,70
2035,2020.emnlp-main.718,2020,-1,44
2036,2020.emnlp-main.718,2020,1,70
2037,2020.emnlp-main.718,2020,-1,44
2038,2025.emnlp-main.352,2025,-1,87
2039,2025.emnlp-main.352,2025,-1,33
2040,2025.emnlp-main.352,2025,-1,-1
2041,2025.emnlp-main.352,2025,-1,61
2042,2025.emnlp-main.352,2025,-1,96
2043,2025.emnlp-main.1111,2025,6,-1
2044,2025.emnlp-main.1111,2025,6,-1
2045,2025.emnlp-main.1111,2025,56,52
2046,2025.emnlp-main.1111,2025,53,51
2047,2025.emnlp-main.1111,2025,-1,60
2048,2025.emnlp-main.1111,2025,56,5
2049,2024.emnlp-main.551,2024,45,23
2050,2024.emnlp-main.551,2024,-1,71
2051,2024.emnlp-main.551,2024,-1,75
2052,2024.emnlp-main.551,2024,-1,5
2053,2024.emnlp-main.551,2024,47,87
2054,2024.emnlp-main.551,2024,47,-1
2055,2021.emnlp-main.323,2021,41,63
2056,2021.emnlp-main.323,2021,41,30
2057,2021.emnlp-main.323,2021,41,83
2058,2021.emnlp-main.168,2021,11,51
2059,2021.emnlp-main.168,2021,11,60
2060,2021.emnlp-main.168,2021,53,51
2061,2021.emnlp-main.168,2021,11,16
2062,2020.emnlp-main.226,2020,33,-1
2063,2020.emnlp-main.226,2020,-1,62
2064,2020.emnlp-main.226,2020,-1,61
2065,2020.emnlp-main.226,2020,17,116
2066,2020.emnlp-main.226,2020,17,26
2067,2020.emnlp-main.226,2020,17,27
2068,2020.emnlp-main.226,2020,56,86
2069,2020.emnlp-main.606,2020,56,14
2070,2020.emnlp-main.606,2020,56,-1
2071,2020.emnlp-main.606,2020,56,44
2072,2020.emnlp-main.606,2020,8,1
2073,2020.emnlp-main.606,2020,56,-1
2074,2020.emnlp-main.235,2020,-1,50
2075,2020.emnlp-main.235,2020,-1,14
2076,2020.emnlp-main.48,2020,37,6
2077,2020.emnlp-main.48,2020,37,100
2078,2020.emnlp-main.48,2020,-1,56
2079,2020.emnlp-main.269,2020,11,44
2080,2020.emnlp-main.269,2020,68,26
2081,2020.emnlp-main.269,2020,11,91
2082,2020.emnlp-main.269,2020,11,5
2083,2020.emnlp-main.726,2020,33,108
2084,2020.emnlp-main.726,2020,56,2
2085,2020.emnlp-main.726,2020,-1,108
2086,2020.emnlp-main.35,2020,7,71
2087,2020.emnlp-main.35,2020,-1,56
2088,2020.emnlp-main.35,2020,-1,-1
2089,2020.emnlp-main.35,2020,7,-1
2090,2020.emnlp-main.92,2020,33,27
2091,2020.emnlp-main.92,2020,54,82
2092,2020.emnlp-main.616,2020,-1,3
2093,2020.emnlp-main.616,2020,-1,3
2094,2020.emnlp-main.616,2020,-1,3
2095,2020.emnlp-main.616,2020,-1,3
2096,2020.emnlp-main.208,2020,43,83
2097,2020.emnlp-main.208,2020,43,83
2098,2020.emnlp-main.208,2020,-1,83
2099,2020.emnlp-main.208,2020,-1,83
2100,2020.emnlp-main.679,2020,-1,116
2101,2020.emnlp-main.679,2020,-1,114
2102,2020.emnlp-main.679,2020,-1,114
2103,2020.emnlp-main.679,2020,-1,60
2104,2020.emnlp-main.731,2020,54,82
2105,2020.emnlp-main.731,2020,-1,112
2106,2020.emnlp-main.731,2020,56,33
2107,2020.emnlp-main.623,2020,-1,-1
2108,2020.emnlp-main.623,2020,23,-1
2109,2020.emnlp-main.623,2020,22,52
2110,2020.emnlp-main.480,2020,31,12
2111,2020.emnlp-main.480,2020,31,-1
2112,2020.emnlp-main.480,2020,31,12
2113,2020.emnlp-main.307,2020,1,89
2114,2020.emnlp-main.307,2020,1,108
2115,2020.emnlp-main.307,2020,1,5
2116,2020.emnlp-main.700,2020,33,83
2117,2020.emnlp-main.700,2020,33,-1
2118,2020.emnlp-main.700,2020,33,5
2119,2020.emnlp-main.499,2020,8,49
2120,2020.emnlp-main.499,2020,33,27
2121,2020.emnlp-main.499,2020,8,90
2122,2020.emnlp-main.13,2020,-1,-1
2123,2020.emnlp-main.13,2020,-1,-1
2124,2020.emnlp-main.13,2020,52,12
2125,2020.emnlp-main.126,2020,56,113
2126,2020.emnlp-main.126,2020,62,78
2127,2020.emnlp-main.184,2020,6,3
2128,2020.emnlp-main.184,2020,-1,3
2129,2020.emnlp-main.184,2020,43,3
2130,2020.emnlp-main.422,2020,-1,-1
2131,2020.emnlp-main.422,2020,-1,12
2132,2020.emnlp-main.117,2020,25,70
2133,2020.emnlp-main.117,2020,25,71
2134,2020.emnlp-main.117,2020,25,-1
2135,2020.emnlp-main.492,2020,53,51
2136,2020.emnlp-main.492,2020,53,51
2137,2020.emnlp-main.492,2020,53,5
2138,2020.emnlp-main.705,2020,68,75
2139,2020.emnlp-main.705,2020,-1,25
2140,2020.emnlp-main.705,2020,6,25
2141,2020.emnlp-main.705,2020,6,66
2142,2020.emnlp-main.90,2020,-1,51
2143,2020.emnlp-main.90,2020,53,51
2144,2020.emnlp-main.90,2020,-1,51
2145,2020.emnlp-main.647,2020,7,15
2146,2020.emnlp-main.647,2020,7,-1
2147,2020.emnlp-main.647,2020,7,12
2148,2020.emnlp-main.71,2020,74,93
2149,2020.emnlp-main.71,2020,69,93
2150,2020.emnlp-main.71,2020,74,-1
2151,2020.emnlp-main.71,2020,74,105
2152,2020.emnlp-main.71,2020,-1,93
2153,2020.emnlp-main.706,2020,6,7
2154,2020.emnlp-main.706,2020,6,7
2155,2020.emnlp-main.706,2020,6,7
2156,2020.emnlp-main.706,2020,6,7
2157,2020.emnlp-main.589,2020,-1,96
2158,2020.emnlp-main.589,2020,-1,56
2159,2020.emnlp-main.589,2020,56,116
2160,2020.emnlp-main.195,2020,-1,48
2161,2020.emnlp-main.195,2020,-1,12
2162,2020.emnlp-main.195,2020,54,12
2163,2020.emnlp-main.452,2020,18,7
2164,2020.emnlp-main.452,2020,18,7
2165,2020.emnlp-main.452,2020,18,7
2166,2020.emnlp-main.452,2020,18,7
2167,2020.emnlp-main.270,2020,-1,105
2168,2020.emnlp-main.270,2020,78,105
2169,2020.emnlp-main.270,2020,-1,-1
2170,2020.emnlp-main.270,2020,-1,105
2171,2020.emnlp-main.36,2020,38,62
2172,2020.emnlp-main.36,2020,78,-1
2173,2020.emnlp-main.425,2020,-1,-1
2174,2020.emnlp-main.425,2020,-1,-1
2175,2020.emnlp-main.425,2020,11,42
2176,2020.emnlp-main.425,2020,-1,114
2177,2020.emnlp-main.592,2020,-1,40
2178,2020.emnlp-main.592,2020,65,-1
2179,2020.emnlp-main.592,2020,-1,69
2180,2020.emnlp-main.592,2020,-1,33
2181,2020.emnlp-main.592,2020,-1,40
2182,2020.emnlp-main.330,2020,-1,-1
2183,2020.emnlp-main.330,2020,-1,93
2184,2020.emnlp-main.330,2020,-1,79
2185,2020.emnlp-main.330,2020,-1,33
2186,2020.emnlp-main.315,2020,-1,52
2187,2020.emnlp-main.315,2020,-1,-1
2188,2020.emnlp-main.509,2020,25,114
2189,2020.emnlp-main.509,2020,7,79
2190,2020.emnlp-main.224,2020,19,-1
2191,2020.emnlp-main.224,2020,19,8
2192,2020.emnlp-main.224,2020,19,116
2193,2020.emnlp-main.415,2020,34,4
2194,2020.emnlp-main.415,2020,-1,36
2195,2020.emnlp-main.415,2020,34,4
2196,2020.emnlp-main.151,2020,11,16
2197,2020.emnlp-main.151,2020,11,16
2198,2020.emnlp-main.151,2020,11,16
2199,2020.emnlp-main.151,2020,11,16
2200,2020.emnlp-main.204,2020,71,19
2201,2020.emnlp-main.204,2020,-1,19
2202,2020.emnlp-main.740,2020,11,89
2203,2020.emnlp-main.740,2020,56,48
2204,2020.emnlp-main.740,2020,-1,89
2205,2020.emnlp-main.740,2020,11,48
2206,2020.emnlp-main.740,2020,-1,5
2207,2020.emnlp-main.256,2020,62,6
2208,2020.emnlp-main.256,2020,-1,88
2209,2020.emnlp-main.256,2020,62,82
2210,2020.emnlp-main.624,2020,-1,42
2211,2020.emnlp-main.624,2020,-1,-1
2212,2020.emnlp-main.624,2020,-1,29
2213,2020.emnlp-main.624,2020,-1,95
2214,2020.emnlp-main.37,2020,56,1
2215,2020.emnlp-main.37,2020,56,67
2216,2020.emnlp-main.37,2020,-1,62
2217,2020.emnlp-main.37,2020,56,103
2218,2020.emnlp-main.37,2020,56,96
2219,2020.emnlp-main.603,2020,19,15
2220,2020.emnlp-main.603,2020,-1,55
2221,2020.emnlp-main.603,2020,19,106
2222,2020.emnlp-main.697,2020,33,-1
2223,2020.emnlp-main.697,2020,-1,83
2224,2020.emnlp-main.697,2020,33,27
2225,2020.emnlp-main.697,2020,33,4
2226,2020.emnlp-main.697,2020,-1,-1
2227,2020.emnlp-main.91,2020,-1,116
2228,2020.emnlp-main.91,2020,-1,5
2229,2020.emnlp-main.91,2020,-1,101
2230,2020.emnlp-main.91,2020,-1,41
2231,2020.emnlp-main.732,2020,-1,6
2232,2020.emnlp-main.732,2020,-1,6
2233,2020.emnlp-main.295,2020,7,66
2234,2020.emnlp-main.295,2020,-1,69
2235,2020.emnlp-main.295,2020,-1,-1
2236,2020.emnlp-main.295,2020,7,103
2237,2020.emnlp-main.516,2020,66,19
2238,2020.emnlp-main.516,2020,66,19
2239,2020.emnlp-main.516,2020,-1,19
2240,2020.emnlp-main.516,2020,66,-1
2241,2020.emnlp-main.278,2020,11,16
2242,2020.emnlp-main.278,2020,11,16
2243,2020.emnlp-main.46,2020,-1,89
2244,2020.emnlp-main.46,2020,-1,-1
2245,2020.emnlp-main.674,2020,-1,-1
2246,2020.emnlp-main.674,2020,-1,5
2247,2020.emnlp-main.342,2020,-1,54
2248,2020.emnlp-main.342,2020,-1,55
2249,2020.emnlp-main.342,2020,-1,114
2250,2020.emnlp-main.342,2020,-1,114
2251,2020.emnlp-main.104,2020,-1,6
2252,2020.emnlp-main.104,2020,-1,6
2253,2020.emnlp-main.104,2020,-1,54
2254,2020.emnlp-main.104,2020,43,5
2255,2020.emnlp-main.454,2020,17,7
2256,2020.emnlp-main.454,2020,17,113
2257,2020.emnlp-main.454,2020,17,44
2258,2020.emnlp-main.454,2020,17,-1
2259,2020.emnlp-main.83,2020,40,3
2260,2020.emnlp-main.83,2020,40,3
2261,2020.emnlp-main.83,2020,40,5
2262,2020.emnlp-main.83,2020,40,3
2263,2020.emnlp-main.83,2020,40,3
2264,2020.emnlp-main.411,2020,16,114
2265,2020.emnlp-main.411,2020,16,6
2266,2020.emnlp-main.411,2020,16,6
2267,2020.emnlp-main.411,2020,16,6
2268,2020.emnlp-main.378,2020,-1,14
2269,2020.emnlp-main.378,2020,-1,14
2270,2020.emnlp-main.378,2020,33,26
2271,2020.emnlp-main.378,2020,78,2
2272,2020.emnlp-main.378,2020,78,5
2273,2020.emnlp-main.157,2020,54,5
2274,2020.emnlp-main.157,2020,-1,98
2275,2020.emnlp-main.157,2020,-1,-1
2276,2020.emnlp-main.157,2020,-1,48
2277,2020.emnlp-main.157,2020,56,-1
2278,2020.emnlp-main.368,2020,71,11
2279,2020.emnlp-main.368,2020,68,11
2280,2020.emnlp-main.368,2020,71,12
2281,2020.emnlp-main.66,2020,11,16
2282,2020.emnlp-main.66,2020,78,83
2283,2020.emnlp-main.66,2020,-1,83
2284,2020.emnlp-main.66,2020,11,16
2285,2020.emnlp-main.66,2020,11,16
2286,2020.emnlp-main.539,2020,11,16
2287,2020.emnlp-main.539,2020,11,16
2288,2020.emnlp-main.539,2020,11,16
2289,2020.emnlp-main.538,2020,11,16
2290,2020.emnlp-main.538,2020,11,40
2291,2020.emnlp-main.538,2020,33,5
2292,2020.emnlp-main.538,2020,11,26
2293,2020.emnlp-main.379,2020,25,52
2294,2020.emnlp-main.379,2020,-1,-1
2295,2020.emnlp-main.468,2020,68,25
2296,2020.emnlp-main.468,2020,68,25
2297,2020.emnlp-main.468,2020,68,-1
2298,2020.emnlp-main.380,2020,19,114
2299,2020.emnlp-main.380,2020,19,5
2300,2020.emnlp-main.380,2020,19,114
2301,2020.emnlp-main.152,2020,16,89
2302,2020.emnlp-main.152,2020,-1,69
2303,2020.emnlp-main.152,2020,-1,-1
2304,2020.emnlp-main.152,2020,-1,69
2305,2020.emnlp-main.519,2020,65,20
2306,2020.emnlp-main.519,2020,65,20
2307,2020.emnlp-main.519,2020,65,4
2308,2020.emnlp-main.519,2020,65,20
2309,2020.emnlp-main.519,2020,65,-1
2310,2020.emnlp-main.661,2020,-1,6
2311,2020.emnlp-main.661,2020,79,14
2312,2020.emnlp-main.661,2020,8,30
2313,2020.emnlp-main.661,2020,79,6
2314,2020.emnlp-main.57,2020,33,-1
2315,2020.emnlp-main.57,2020,2,60
2316,2020.emnlp-main.57,2020,33,10
2317,2020.emnlp-main.57,2020,-1,27
2318,2020.emnlp-main.57,2020,33,-1
2319,2020.emnlp-main.370,2020,-1,62
2320,2020.emnlp-main.370,2020,17,67
2321,2020.emnlp-main.370,2020,-1,74
2322,2020.emnlp-main.370,2020,-1,5
2323,2020.emnlp-main.725,2020,63,-1
2324,2020.emnlp-main.725,2020,8,75
2325,2020.emnlp-main.725,2020,63,38
2326,2020.emnlp-main.725,2020,63,115
2327,2020.emnlp-main.725,2020,63,49
2328,2020.emnlp-main.500,2020,8,55
2329,2020.emnlp-main.500,2020,56,-1
2330,2020.emnlp-main.500,2020,8,5
2331,2020.emnlp-main.500,2020,8,-1
2332,2020.emnlp-main.500,2020,8,15
2333,2020.emnlp-main.254,2020,-1,93
2334,2020.emnlp-main.254,2020,-1,111
2335,2020.emnlp-main.254,2020,78,92
2336,2020.emnlp-main.254,2020,54,93
2337,2020.emnlp-main.254,2020,54,93
2338,2020.emnlp-main.3,2020,20,8
2339,2020.emnlp-main.3,2020,-1,106
2340,2020.emnlp-main.3,2020,-1,35
